-13.1363	2.70083
2.274	-6.97825
-6.33898	-2.2376
-10.0563	-16.3227
-9.68097	0.36309
-15.1099	5.90818
1.01232	3.42348
3.68423	3.37921
9.1598	0.825142
-2.50942	1.49603
7.85479	6.61388
-10.5711	-3.80391
-5.68875	-0.160734
0.900713	-0.247982
-0.380871	-0.0888826
0.639454	-1.06853
-1.22416	-0.126743
-1.32823	-0.777082
-0.570101	-1.33674
-3.9975	-8.61637
-9.00056	-1.97881
-0.234625	-13.5832
-8.72815	-25.4673
-24.9965	-3.79051
1.09071	-16.7399
-21.2102	-8.24382
-9.11425	5.46023
7.67248	-19.7493
-11.3783	3.13858
9.85329	-13.3459
-6.59371	-22.3857
-4.50379	1.32462
0.537592	4.96554
2.03501	5.63042
-2.87105	-2.58329
-1.97679	4.98991
6.35789	-1.64441
4.11407	-0.465282
-2.99442	0.529414
-1.02816	-6.43069
-6.76401	-24.5045
-25.2454	1.01663
3.52391	-0.332028
-3.93481	-14.8655
-16.9029	-27.6036
-10.4089	9.03106
-1.42114	5.63083
7.08574	-2.95943
4.77568	-5.60442
-5.42832	-14.6869
8.47194	0.737102
5.11476	5.17214
0.425475	2.08479
8.4352	0.91763
-4.04816	-3.80469
-3.23198	2.46871
3.53724	0.79535
0.586464	0.212357
-0.282754	-0.838619
-1.18537	-14.8246
-14.2471	-29.7909
-29.1196	-3.53021
-1.99006	-14.9684
-24.1566	-7.30145
-4.03409	-25.2386
-19.1945	-3.36322
-0.983284	-8.57404
-2.1234	-15.526
-6.68416	-7.76148
-7.00659	-12.3217
-5.61153	-6.53451
-16.0286	-1.45376
-2.15196	4.44464
2.81177	-1.16885
13.3179	6.07353
5.94903	1.01907
5.58228	-0.779351
-1.71543	-0.031999
-6.14938	-4.09591
1.71964	-2.30673
-8.60758	-9.29846
2.15566	0.813472
-2.28644	-1.93091
1.46465	1.22256
-15.1529	0.876845
3.17585	7.73746
-0.00847574	-0.0280915
-11.9809	-2.09601
3.13057	-4.44492
-5.76223	-4.43779
-5.38297	-1.9979
-3.67944	-3.24079
-2.14951	-0.321457
-1.79151	-18.7428
-21.1398	-4.47241
-3.43752	-2.26372
-9.95668	-11.1381
-4.79464	-11.6448
-12.8334	-5.77291
-3.74244	11.7568
6.77766	-10.5339
-6.99995	1.80766
3.8371	6.65045
-2.61328	-0.495986
3.8164	-6.06608
-6.21238	3.7657
-0.455847	-0.790743
-10.968	4.38687
-3.08673	-9.96129
-10.4125	-2.83404
-4.924	-1.0283
-1.48734	-2.43459
-3.84141	-0.0481065
0.448428	-22.4968
-27.7887	-9.39441
-8.30965	-2.98679
-16.2269	-7.36775
-3.7661	-15.2801
-4.35166	-1.63699
-17.857	-15.6043
-10.6182	-3.74547
-10.1719	-3.62697
-3.4967	2.50267
9.01789	-12.9709
-6.74673	-3.38985
-3.79014	-5.27491
-8.74065	6.34849
3.19568	0.934898
6.54726	-6.56136
-2.2923	-0.533255
1.84145	-0.327478
0.28421	-1.66694
-3.01693	-0.854656
-0.814278	-10.9628
-9.36334	-26.6223
-23.0216	-12.1891
-12.9241	-8.89492
-7.30595	-17.2916
-12.3211	-12.5766
-11.57	2.30492
0.503375	-9.36336
-5.73848	-11.8322
-7.08272	-13.4311
-0.58495	-8.12681
-10.8468	-10.6523
-11.7072	-0.591923
-2.39811	0.67477
-1.24078	7.03876
5.76327	-1.8369
-1.26518	1.22621
1.74044	0.436068
-0.833161	-1.52472
0.590021	-0.0578017
-2.40976	-30.6911
-33.1439	-20.1006
-15.7249	0.631248
0.873751	-15.6997
-22.1073	-5.39309
-6.86491	2.79059
0.988416	-11.872
-6.82229	-9.12908
-2.05366	4.09371
4.78543	-9.48831
-8.24162	-3.24789
-3.6171	-8.02892
-8.37658	3.44512
5.39986	-13.1334
-8.01558	3.67845
3.29911	-6.44255
-3.78868	0.651637
0.0526213	-0.260888
-2.17423	0.76156
0.758331	-1.15362
-0.091185	-4.17206
-5.506	-16.1842
-18.1506	-6.62168
-0.773609	-23.6537
-2.70672	-20.5458
-15.5953	-12.8557
-12.7033	6.31461
12.4838	-22.4171
-1.77773	-13.0161
-14.6259	-2.03434
-1.45712	-7.0784
-7.34053	-8.14667
-5.66677	8.47886
7.57604	-4.10028
-3.63922	2.6774
6.65047	-0.548871
-2.83882	4.20514
6.61387	0.445693
-0.307208	1.93428
2.71369	-1.03843
-1.56123	-19.0961
-15.9227	4.66771
3.08404	6.66908
7.33688	-28.9686
-27.2108	-12.0245
-11.9051	-9.55642
-18.6019	4.35973
3.65239	-2.57481
-12.0372	7.17591
2.33668	5.31228
5.79113	-9.55866
-8.59768	-12.3829
-2.66578	-3.56076
0.42527	-10.2803
3.2814	6.10175
4.53488	-0.0383506
-6.13117	-2.46208
0.534113	-3.91325
-3.65883	0.843568
-1.3471	-0.325264
1.64087	-30.6005
-23.7825	-10.4237
-15.3734	3.04379
1.56673	-3.8409
-6.81457	-6.12142
-4.98782	-8.10169
-10.3167	2.4989
3.39322	-9.74715
-9.28921	-15.1074
-22.8744	-1.43567
-8.22349	-2.37805
-7.7554	-5.73494
-1.08322	-8.29331
-7.99347	0.540594
-3.97921	-5.08271
-8.82636	-3.81222
-3.43564	0.705221
-1.02538	-0.93889
-3.8321	-0.929582
1.3875	-0.369055
0.141878	-15.763
-16.4649	-15.1
-19.4484	-0.0631902
4.37992	-2.54476
-4.05466	-6.96018
-2.93639	1.69762
-5.01201	-2.69961
-2.34799	-0.605178
-6.03244	-4.21971
0.172117	-9.19419
-2.89701	0.113311
0.44438	-4.29991
4.33985	-5.50625
-5.03971	-2.84248
-2.80199	-6.41653
3.12566	8.96081
-1.8165	2.72383
-7.83631	-5.2872
-7.88382	-13.1934
-6.3394	-8.38179
-1.68942	-3.7078
9.17954	0.993449
-5.8503	-3.51155
-4.61196	-0.143559
-3.53293	-1.38888
-2.98562	-1.88417
-0.230862	-13.1342
-12.715	0.187963
-0.162456	9.71192
4.57222	-24.8193
-18.3363	-13.1003
-17.949	-13.6691
-5.27777	-5.63102
-6.54243	-1.77567
1.41445	-1.82989
-5.24163	-2.8212
-1.41831	-6.44278
-12.5979	-5.13641
3.92311	-1.0491
-5.39397	-3.89764
1.65443	8.68246
5.29818	5.51271
-6.17954	-1.60529
-2.71963	-1.27444
-2.53223	-3.61383
-3.41841	-0.982122
-1.97344	-14.2575
-15.0751	-19.4881
-19.1007	0.416834
0.226287	-34.3513
-32.6345	-1.22292
-0.154877	-15.859
-20.7271	-10.4188
-15.9505	-1.22024
3.71325	-20.9405
-22.3841	4.10165
5.56934	-8.19732
-9.41991	-10.5177
-6.52008	4.3801
6.58835	-1.75191
-1.70116	2.28465
4.70561	-5.82183
-2.44558	-6.54012
-5.10563	0.944173
2.78337	1.1113
-2.2829	-3.44227
0.643791	-18.1468
-17.0064	-0.803201
-0.85238	-7.27289
-8.05901	-7.34
-9.72347	-11.2743
-10.9784	-4.2527
-4.19512	12.8786
8.43349	-13.323
-15.697	-16.2485
-18.5027	2.03961
3.66867	-8.92047
-9.53836	-3.36057
-3.06078	0.858704
2.89751	-7.20933
-8.01316	-5.90206
-2.67278	-7.07743
-5.39967	-0.999946
10.6696	-4.83574
2.89354	2.34475
-2.42256	0.527854
-3.57572	-33.8711
-14.2394	-10.6842
-7.37769	-2.73592
-6.50222	-37.0042
-35.2207	-18.2682
-13.5917	-17.3515
-17.0299	-23.0179
-11.3036	-1.51186
3.16042	-3.49384
-4.70143	3.98909
-7.33217	-1.38774
-2.29795	-1.30839
-2.61062	-10.46
-5.32298	-2.52613
-3.76773	-6.52027
-5.09222	-3.28709
-1.18851	-2.10567
-4.38123	-0.591388
-0.604134	-2.69326
-0.999579	-1.07945
-1.19134	-10.2388
-9.42123	-18.5896
-17.8474	5.48195
5.10307	-22.642
-21.3114	10.7986
9.20967	-25.5562
-22.8886	-8.59422
-9.5298	-1.39431
5.89874	-18.9983
-14.2256	11.0159
10.6995	-16.3938
-15.1468	-13.6082
-9.91226	1.84093
5.61926	-8.89549
-4.05144	4.53508
7.54714	-3.20263
-6.52714	3.5705
1.5525	-0.0172651
-2.69567	3.57206
1.35165	-2.38114
1.38523	-5.79302
-12.3015	-4.25095
-9.17047	7.56377
10.7401	-8.10151
-12.4733	-4.23008
3.52158	-16.7235
-14.8599	-8.49516
-5.90034	3.53486
1.94596	-5.28057
-2.66883	-11.8775
-6.85286	-9.71435
-11.4225	-1.06416
-0.806599	-14.9896
-11.0156	1.2772
-2.48432	1.55586
-0.339162	-1.76106
2.01433	3.8917
2.02444	-1.76029
-3.54111	-2.29006
0.865457	0.338256
-0.510157	-19.4116
-21.7261	-19.7611
-18.6099	-2.0439
2.06854	-9.48414
-16.4881	-5.86621
-7.80043	-6.94098
14.8613	-1.65317
-0.0374409	-6.74089
-5.44988	-14.117
-15.1779	5.78826
6.06508	-19.5176
-16.4303	-5.4175
-5.26304	-3.42833
0.209983	-2.97552
-2.12549	-0.0497332
-1.45149	1.50205
2.87809	2.83567
0.0607283	-2.28764
0.328233	0.213792
0.293443	1.48522
-0.733844	-24.8364
-28.5976	-13.676
-12.2039	-8.86849
-5.40445	-0.677113
0.719097	-8.73392
-9.62835	-5.67674
-1.48564	-6.20637
-3.44246	-12.3941
2.19258	-11.9434
-5.80956	-20.1556
-11.5694	-4.32909
-5.07629	-7.51599
-3.65908	-3.78251
-5.30895	1.11406
-2.92005	-4.85581
-1.71225	2.6946
2.33373	0.984458
2.84077	1.72495
2.2791	-2.6175
-2.50248	0.688471
0.97746	-2.93302
-4.66627	-20.9555
-24.7372	-16.9116
-17.3943	-10.4238
-7.95034	2.48614
2.72146	-11.8739
-9.71503	-4.79931
-1.72269	-2.34688
-9.92202	-19.9654
-23.3227	11.0479
4.54604	0.697912
-3.77105	-10.548
-12.9506	0.86776
-1.21428	-6.49165
-9.02285	-0.377074
-1.93726	-0.039229
3.80385	1.0274
1.36042	0.980659
1.33913	0.732065
2.57594	-0.174686
1.11267	-17.9145
-21.8403	-20.4474
-21.6536	0.365976
-2.973	-2.80439
-6.27008	-7.85127
3.00883	0.0595957
-3.2179	8.04318
3.11737	3.85721
5.73344	10.6001
10.8252	7.35099
-14.9023	-6.22785
-2.4101	5.82549
2.85969	-9.23216
-3.72968	-3.92819
6.78554	4.08674
10.7924	-8.39362
2.00037	5.35651
-2.20735	-4.87712
0.88886	4.19598
0.5333	1.46865
0.800268	-23.4639
-24.0896	-21.7946
-21.6162	-3.94097
3.27655	-5.01976
-11.5167	-5.6129
-5.23092	-2.28409
-3.70879	-11.3342
3.12371	6.61359
-1.33736	-7.10288
2.25472	1.98414
9.45087	1.43004
-3.57558	-3.08091
-3.32779	-2.94207
1.28561	0.642651
-9.32469	-7.57552
-1.08265	-2.90358
0.842084	-6.81911
-11.1598	3.21257
3.4792	5.91124
-0.400453	-5.7452
-7.22144	-3.71303
-7.64741	6.27244
-2.71484	2.97191
-2.68129	-6.79309
-3.66419	-3.40076
-1.58637	4.52624
0.300685	-0.84336
-4.00387	-2.43905
-1.55041	-10.3656
-9.29847	-16.9508
-15.7548	-14.6328
-14.1258	-12.4305
-9.69666	-20.8265
-16.7474	-14.5751
-3.44541	5.9117
5.87086	-4.37127
-3.16353	-8.47571
-0.667928	-8.35059
-6.71111	-14.7563
-13.9015	-6.66702
-6.74029	-14.9276
-9.07476	-4.36201
1.29304	0.0817257
-3.93962	-1.73811
-1.96459	-0.386538
-2.44127	-3.19719
-2.01185	-2.20038
-1.69381	-2.55477
-3.63562	-10.3563
-10.927	-30.2997
-31.9242	-2.57199
-4.10982	-12.9623
-18.8414	-14.4245
-16.1443	-2.52589
-12.1406	-4.74598
-4.49075	-9.87928
-16.7614	-11.2486
-13.6957	5.14597
5.17056	-11.7721
-10.7009	-1.20768
-2.74247	4.10473
-5.25766	0.756851
-7.43133	5.00283
2.04419	-2.61246
-4.06877	-2.19046
2.01972	-6.0343
-0.673921	-2.07
-1.91886	0.108043
-1.17979	-7.19012
-6.52532	-15.4933
-14.4784	-15.6359
-11.8723	-17.3941
-18.7224	-7.07015
-8.97053	-8.98119
-6.93889	6.48442
6.61777	5.2554
2.58972	-18.7741
-10.646	6.43044
-4.27168	-11.4381
-12.6373	-9.46592
7.79089	-3.6494
3.90887	10.7827
-3.43332	-0.23082
1.244	-2.16832
-7.199	1.5295
0.228696	-1.41907
-5.23234	-2.80255
-0.0513547	-2.05317
-0.362653	-18.1193
-12.1062	-21.3441
-13.9105	1.92186
-0.959262	-27.0841
-26.9013	-12.9312
-14.0692	-11.6428
-6.22663	6.02965
4.72308	-11.9086
-12.5671	0.9726
1.47808	0.616608
1.81255	-22.6789
-22.2546	1.22819
-3.25244	-4.13042
-8.58431	-4.75151
1.12821	-4.10876
-1.33681	-3.33169
-11.0798	-0.877186
-1.36378	-4.63426
-2.14111	-1.73744
-0.381512	-0.0744983
1.14619	-9.89914
-7.1083	-9.82594
-18.9638	-4.18202
-10.0057	-11.5731
-13.129	-10.6993
-7.16289	-10.1203
-7.04098	-9.62263
-11.3786	5.61564
6.54316	-8.0374
1.41889	-16.4011
-12.7528	-2.66077
-0.434891	-19.345
-4.85148	-7.06454
-4.79525	1.67151
-6.63627	3.9087
-7.71616	-0.108668
-0.893663	-1.85086
-0.554361	-2.32525
-1.4449	-0.508096
-1.20799	-1.44085
-1.90204	-6.8831
-9.54507	-30.473
-32.3133	-0.858564
1.44029	-16.3725
-21.109	-7.76357
-5.37036	2.19472
-18.3146	-8.56003
-10.7002	-1.99733
-3.89732	-5.71146
-7.70626	1.06019
-6.8521	-7.01608
-9.45732	-3.15871
4.00759	-11.0611
-7.00357	6.84999
3.63955	8.63482
4.82045	-1.09324
1.15501	2.94929
2.00041	-2.81587
-7.01708	-0.598767
-1.03511	1.34722
-0.28458	-6.3964
-9.28515	-24.2384
-23.04	1.86545
2.09866	8.25658
-0.131431	-4.80681
6.04823	10.0616
-7.5504	-13.3219
-3.84936	-2.41988
-6.56647	3.33971
-10.1855	-6.73186
-6.62168	2.22883
1.48775	-1.49084
7.62329	-4.78169
-2.7215	-0.689184
10.7411	2.83555
2.65712	-2.19038
4.25687	3.27449
-0.784977	-1.14206
-3.27773	-1.33406
-0.421291	2.96166
6.92309	1.96073
-7.39298	0.186508
-4.35451	5.3434
-3.21376	-5.32823
-2.08544	-6.11621
-4.45193	12.0519
6.39783	-2.74799
-6.08299	12.5362
8.87934	11.9809
3.19714	1.64782
-2.58056	0.200959
1.49461	5.41213
-1.63868	-4.10567
-0.414802	-1.18598
-1.47135	3.92117
1.21992	-1.11
3.14536	-0.682898
0.054209	-2.75107
-5.51039	-13.7131
-17.314	-14.3443
-15.3326	-14.5435
-17.8516	-3.5846
-2.32433	-17.2611
-19.0829	-13.334
-14.6343	8.37101
3.77197	-11.7341
-6.04228	-4.524
-2.51174	-16.2618
-11.1081	5.19498
4.24458	-1.27161
-4.97125	-3.18378
2.26194	6.2327
8.54156	-7.95568
-9.38847	-4.14105
-3.20392	1.09306
-4.11134	-3.84677
-3.64305	-0.627031
-0.300418	-17.4764
-17.3349	-17.9404
-24.3269	-7.28893
-8.47022	-21.1117
-17.2647	-5.99552
-6.21922	-6.77561
-7.51458	1.80677
1.29873	-11.7561
-9.23917	-21.5572
-20.817	-3.83662
-6.06181	-4.42221
-6.32327	-2.82885
-9.47411	0.959717
1.68216	-1.11216
-5.9622	-0.700119
-6.25128	-2.71743
-1.49725	-0.550945
4.63463	2.86687
-1.78413	-1.07785
-4.01176	-2.34089
-0.00269843	-22.3505
-26.2471	-24.8389
-18.2736	-7.71913
-10.0808	-20.201
-18.3789	-11.7195
-3.07727	-27.3426
-23.4439	14.9057
17.2759	-14.1923
-17.8392	-7.9073
-12.1438	-3.10005
3.23451	-10.6429
-9.17675	4.50705
0.111604	-4.7286
-6.28215	-0.630466
-3.69384	-3.23937
-5.59116	-6.60294
-3.91956	3.79383
1.23433	-4.11901
-3.7769	-0.564283
-0.517953	-2.30356
-1.20977	-11.04
-18.0134	-23.1571
-22.8211	-3.76651
-7.60454	-8.85595
-3.76573	2.45792
-0.991716	3.79801
-11.3543	-1.75287
-7.86605	-0.423101
4.54115	-0.122363
-2.22933	-0.553113
-11.5946	-12.6486
-16.4465	-6.12951
-9.36855	-10.5696
-10.1714	1.47405
1.59814	-5.60415
-0.57229	-5.15584
-4.73928	1.20605
1.91011	-1.73909
-0.109455	-1.37877
-0.984433	-1.44973
-1.44231	-16.2299
-13.7714	-13.2843
-17.7526	0.604279
-0.618755	-21.9976
-18.1363	-16.5003
-13.535	-0.901395
-3.9583	7.66144
9.33318	-22.6856
-10.5988	-8.56905
-3.20607	-2.304
-6.02176	-7.70022
-19.9769	-0.402722
-3.73558	-4.701
-0.331506	0.26887
-0.409364	-4.03277
-8.00166	-4.60795
5.16073	0.33188
-2.86767	1.96955
-0.404299	0.210602
2.07859	0.19697
0.88397	-16.3544
-11.2026	-17.1882
-20.1252	-5.09749
-7.89651	-22.2571
-18.9288	-16.1662
-12.1101	2.61755
-1.36496	7.39937
9.36719	-11.3167
-17.2615	-0.080977
-2.52104	-6.24255
-5.67454	2.11729
-8.5039	-8.34278
-1.39292	-10.1042
-4.71161	4.30589
-3.14421	3.06391
0.917546	0.355076
-1.42087	4.62685
3.99471	-4.62832
0.280138	-0.219541
0.299585	1.36582
0.843573	-25.1241
-25.8262	-23.6142
-24.8542	-4.57283
4.99395	-8.38622
-13.2635	-6.8114
-6.66921	-2.25125
0.102392	3.64583
0.209591	-10.4086
-12.6512	-19.5814
-22.7558	12.2617
11.7876	-8.87102
-8.90752	-2.52722
0.938315	1.77149
4.58188	-4.0481
-5.15748	1.73362
1.42701	-2.80997
-7.3215	-0.352226
-0.559531	-3.92203
-3.02249	-0.887252
-2.9843	-1.67329
-0.372684	-16.2343
-18.6146	-0.754697
2.57348	-5.01738
-3.99679	-30.7
-27.4495	-9.91208
-16.4265	-22.5402
-17.2893	-9.25807
1.77382	-4.80907
0.606967	-6.80337
3.67458	-11.2299
-10.4175	-4.16261
-0.784366	4.32817
-14.7476	-15.5211
-0.371824	4.99901
-3.9593	-5.42636
3.27399	2.91558
-3.42028	2.18245
4.10257	-3.66547
-4.84911	-0.787459
2.97285	0.24747
0.333142	-22.2635
-24.1726	-23.7772
-21.7802	-6.79874
-12.0997	-16.4576
-15.0342	-5.29531
4.62497	-5.99521
-5.38814	4.35976
-5.81993	-7.16876
-5.90182	2.76424
3.73033	-7.65237
2.25181	2.69479
-2.08456	6.2586
7.31393	7.62421
0.62753	1.81077
-4.35413	-10.2275
2.26763	2.8019
-4.77907	-1.92312
-0.78155	0.461881
-0.927596	-17.605
-4.23708	-1.4015
0.153682	-3.69845
-1.58456	-5.29193
4.72584	4.36855
8.06027	5.07894
-0.646268	5.41688
-14.5539	-5.00538
1.01829	4.42592
-3.64603	-0.0461393
-9.43056	1.77517
-7.6014	-4.26444
6.56731	3.37989
-5.50593	1.11536
-2.72753	-3.21173
-1.57722	-0.368124
-0.665476	-2.86295
-2.48004	-15.0174
-11.8957	-13.6539
-10.9172	4.19198
10.2893	-16.5178
-15.9599	-13.9161
-0.333886	1.73996
-0.552908	-1.24777
1.1707	1.24644
-4.07619	-7.23442
-12.0973	-13.4068
0.98295	-4.76298
-9.59979	-9.3622
-2.84986	-6.75127
-8.79713	1.1037
-0.502467	-0.519153
4.68975	-3.86506
-0.161206	-3.09468
0.918872	1.41806
-3.06994	-3.45066
0.42979	0.857408
-1.60877	-23.4063
-21.8001	-21.491
-11.2263	-4.37391
-1.84766	-31.3342
-27.1017	-23.1228
-23.2879	-5.56426
-8.86524	-0.0460552
3.57062	-12.235
-15.2741	1.72927
1.29018	-4.43312
2.84942	-13.686
-11.6589	-3.31337
-12.0807	-4.0079
-9.65692	-9.47747
0.212182	-6.12962
1.42378	-7.9902
-0.808819	-3.55786
-7.30089	-1.71681
-5.15367	-2.78112
-3.15827	0.147982
-0.285417	-5.48822
-4.67406	-5.89034
0.272499	-12.6742
-10.476	-19.4194
-18.6523	-6.89241
-4.03565	-19.4833
-25.0513	-9.18469
-7.61456	-4.30494
-6.39048	-17.3395
-16.5923	2.76015
3.44709	-5.43149
-10.2524	-1.36364
-2.8692	-3.35984
-1.82851	0.613043
-3.1892	-1.64032
7.99933	-0.460223
